"ACQDATE","ACQYEAR","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNUM","FRM_INSAGENT1","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG","FRM_CERT","FRM_CHARTAGENT","FRM_CNTYNAME","FRM_INSTNAME","FRM_ORGTYPE","FRM_PADDR","FRM_PCITY","FRM_PZIP5","FRM_PZIPREST","FRM_TRUST"
"2007-01-07T00:00:00","2007","0","Y","58234","110","NEW INSTITUTION","Institution established. Original name: Pacific Alliance Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","LOS ANGELES","37","2006-12-27T00:00:00","2006","9999-12-31T00:00:00","9999","2006-12-27T00:00:00","2006","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","DIF","0","CA","0","FDIC","200700035_110_443971__","DIF","0","","Pacific Alliance Bank","0","0","34.080222","-118.086419","8400 EAST VALLEY BOULEVARD","ROSEMEAD","CA","CALIFORNIA","91770","1638","1","1","0","0","COMMERCIAL BANK","10","FI","N","8400 EAST VALLEY BOULEVARD","ROSEMEAD","2007-01-05T00:00:00","2007","CA","91770","1638","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200700035","","0","0","0","0","0","443971","0","0","","","","","","","","","",""
"2007-01-11T00:00:00","2007","0","Y","58463","110","NEW INSTITUTION","Institution established. Original name: SmartBank ().","STATE","0","0","0","0","SM","0","C","Commercial","13","SEVIER","155","2007-01-08T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-08T00:00:00","2007","0","0","0","0","0","13","DALLAS","","0","SM","C","Commercial","0","0","DIF","0","TN","0","FED","200700059_110_452366__","DIF","0","","SmartBank","0","0","35.81204","-83.577611","P.O. Box 1910","Pigeon Forge","TN","TENNESSEE","37868","1910","1","1","0","0","COMMERCIAL BANK","10","FI","N","2430 TEASTER LANE, SUITE 205","PIGEON FORGE","2007-01-08T00:00:00","2007","TN","37863","0000","FED","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TENNESSEE","47","200700059","","0","0","0","0","0","452366","0","0","","","","","","","","","",""
"2007-02-20T00:00:00","2007","0","Y","58450","110","NEW INSTITUTION","Institution established. Original name: Texas Advantage Community Bank, National Association ().","OCC","0","0","0","0","N","0","C","Commercial","3","BRAZORIA","39","2006-12-18T00:00:00","2006","9999-12-31T00:00:00","9999","2006-12-18T00:00:00","2006","0","0","0","0","0","13","DALLAS","","0","N","C","Commercial","0","0","DIF","0","TX","0","OCC","200700062_110_452049__","DIF","0","","Texas Advantage Community Bank, National Association","0","0","29.406842","-95.233563","P.O. BOX 2850","ALVIN","TX","TEXAS","77512","2850","1","1","0","0","COMMERCIAL BANK","10","FI","N","1701 FAIRWAY PLAZA","ALVIN","2007-01-08T00:00:00","2007","TX","77511","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200700062","","0","0","0","0","0","452049","0","0","","","","","","","","","",""
"2007-01-15T00:00:00","2007","0","Y","58417","110","NEW INSTITUTION","Institution established. Original name: Westbound Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","HARRIS","201","2007-01-08T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-08T00:00:00","2007","0","0","0","0","0","13","DALLAS","","0","NM","C","Commercial","0","0","DIF","0","TX","0","FDIC","200700066_110_451207__","DIF","0","","Westbound Bank","0","0","0","0","655 WEST GRAND PARKWAY SOUTH","KATY","TX","TEXAS","77494","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","23255 KINGS PLACE DRIVE","KATY","2007-01-08T00:00:00","2007","TX","77494","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200700066","","0","0","0","0","0","451207","0","0","","","","","","","","","",""
"2007-02-14T00:00:00","2007","0","Y","58596","110","NEW INSTITUTION","Institution established. Original name: Carter Bank & Trust ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MARTINSVILLE CITY","690","2006-12-30T00:00:00","2006","9999-12-31T00:00:00","9999","2006-12-30T00:00:00","2006","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","DIF","0","VA","0","FDIC","200700084_110_457578__","DIF","0","","Carter Bank & Trust","0","0","36.695596","-79.87437","1300 KINGS MOUNTAIN ROAD","MARTINSVILLE","VA","VIRGINIA","24112","7268","1","1","0","0","COMMERCIAL BANK","10","FI","N","4 EAST COMMONWEALTH BOULEVARD","MARTINSVILLE","2007-01-09T00:00:00","2007","VA","24112","1920","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","VIRGINIA","51","200700084","","0","0","0","0","0","457578","0","0","","","","","","","","","",""
"2010-04-09T00:00:00","2010","0","Y","58496","110","NEW INSTITUTION","Institution established. Original name: Wachovia Card Services, National Association ().","OCC","0","0","0","0","N","0","C","Commercial","3","FULTON","121","2007-01-01T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-01T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","N","C","Commercial","3","121","DIF","15","GA","13","OCC","200700177_110_454516__","DIF","0","","Wachovia Card Services, National Association","0","0","33.791383","-84.394297","171 17TH STREET NW, 100 BLDG","ATLANTA","GA","GEORGIA","30363","0000","0","1","0","0","CREDIT CARD BANK","15","FI","N","171 17TH STREET NW, 100 BLDG","ATLANTA","2007-01-11T00:00:00","2007","GA","30363","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200700177","","0","0","0","0","0","454516","0","0","58496","OCC","FULTON","Wachovia Card Services, National Association","CREDIT CARD BANK","171 17TH STREET NW, 100 BLDG","ATLANTA","30363","0000",""
"2009-09-30T00:00:00","2009","0","Y","58597","110","NEW INSTITUTION","Institution established. Original name: PeopleFirst Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","WILL","197","2007-01-08T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-08T00:00:00","2007","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","0","0","DIF","0","IL","0","FDIC","200700180_110_457630__","DIF","0","","PeopleFirst Bank","0","0","41.550955","-88.159342","3100 THEODORE STREET","JOLIET","IL","ILLINOIS","60435","","1","1","0","0","COMMERCIAL BANK","10","FI","N","3100 THEODORE STREET","JOLIET","2007-01-11T00:00:00","2007","IL","60435","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200700180","","0","0","0","0","0","457630","0","0","","","","","","","","","",""
"2007-06-29T00:00:00","2007","0","Y","58501","110","NEW INSTITUTION","Institution established. Original name: Bank of Rockbridge ().","STATE","0","0","0","0","SM","0","C","Commercial","13","ROCKBRIDGE","163","2006-12-11T00:00:00","2006","9999-12-31T00:00:00","9999","2006-12-11T00:00:00","2006","0","0","0","0","0","5","ATLANTA","","0","SM","C","Commercial","0","0","DIF","0","VA","0","FED","200700193_110_454663__","DIF","0","","Bank of Rockbridge","0","0","37.795033","-79.423659","744 NORTH LEE HIGHWAY","LEXINGTON","VA","VIRGINIA","24450","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","744 NORTH LEE HIGHWAY","LEXINGTON","2007-01-11T00:00:00","2007","VA","24450","0000","FED","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","VIRGINIA","51","200700193","","0","0","0","0","0","454663","0","0","","","","","","","","","",""
"2009-11-02T00:00:00","2009","0","Y","58454","110","NEW INSTITUTION","Institution established. Original name: Treasure State Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MISSOULA","63","2007-01-03T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-03T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","21","63","DIF","10","MT","30","FDIC","200700234_110_452183__","DIF","0","","Treasure State Bank","0","0","46.88604","-114.048864","3660 MULLAN ROAD","MISSOULA","MT","MONTANA","59808","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","3660 MULLAN ROAD","MISSOULA","2007-01-12T00:00:00","2007","MT","59802","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MONTANA","30","200700234","","0","0","0","0","0","452183","0","0","58454","STATE","MISSOULA","Treasure State Bank","COMMERCIAL BANK","3660 MULLAN ROAD","MISSOULA","59802","0000",""
"2007-01-16T00:00:00","2007","0","Y","58474","110","NEW INSTITUTION","Institution established. Original name: Focus Business Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","SANTA CLARA","85","2007-01-16T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-16T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","DIF","0","CA","0","FDIC","200700271_110_453012__","DIF","0","","Focus Business Bank","0","0","37.334084","-121.894497","10 ALMADEN BOULEVARD, SUITE 150","SAN JOSE","CA","CALIFORNIA","95113","2255","1","1","0","0","COMMERCIAL BANK","10","FI","N","10 ALMADEN BOULEVARD, SUITE 150","SAN JOSE","2007-01-16T00:00:00","2007","CA","95113","2255","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200700271","","0","0","0","0","0","453012","0","0","","","","","","","","","",""
"2007-02-20T00:00:00","2007","0","Y","58473","110","NEW INSTITUTION","Institution established. Original name: Service1st Bank of Nevada ().","STATE","0","0","0","0","NM","0","C","Commercial","21","CLARK","3","2007-01-16T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-16T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","21","3","DIF","10","NV","32","FDIC","200700295_110_453001__","DIF","0","","Service1st Bank of Nevada","0","0","36.070229","-115.273544","8349 WEST SUNSET ROAD","LAS VEGAS","NV","NEVADA","89113","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","8349 WEST SUNSET ROAD","LAS VEGAS","2007-01-16T00:00:00","2007","NV","89113","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEVADA","32","200700295","","0","0","0","0","0","453001","0","0","58473","STATE","CLARK","Service1st Bank of Nevada","COMMERCIAL BANK","8349 WEST SUNSET ROAD","LAS VEGAS","89113","0000",""
"2009-02-22T00:00:00","2009","0","Y","58307","110","NEW INSTITUTION","Institution established. Original name: The Bank of Greenwich ().","STATE","0","0","0","0","NM","0","C","Commercial","21","FAIRFIELD","1","2006-12-20T00:00:00","2006","9999-12-31T00:00:00","9999","2006-12-20T00:00:00","2006","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","DIF","0","CT","0","FDIC","200700535_110_445891__","DIF","0","","The Bank of Greenwich","0","0","41.026506","-73.623872","444 E Putnam Ave","Cos Cob","CT","CONNECTICUT","06807","2577","1","1","0","0","COMMERCIAL BANK","10","FI","N","165 MASON STREET","GREENWICH","2007-01-23T00:00:00","2007","CT","06830","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CONNECTICUT","9","200700535","","0","0","0","0","0","445891","0","0","","","","","","","","","",""
"2007-01-24T00:00:00","2007","0","Y","58457","110","NEW INSTITUTION","Institution established. Original name: Tristate Capital Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","ALLEGHENY","3","2007-01-22T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-22T00:00:00","2007","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","DIF","0","PA","0","FDIC","200700579_110_452197__","DIF","0","","Tristate Capital Bank","0","0","40.512308","-80.072026","ONE OXFORD CENTER, 27TH FLOOR","PITTSBURGH","PA","PENNSYLVANIA","15219","1407","1","1","0","0","COMMERCIAL BANK","10","FI","N","ONE OXFORD CENTER, 27TH FLOOR","PITTSBURGH","2007-01-24T00:00:00","2007","PA","15219","1407","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200700579","","0","0","0","0","0","452197","0","0","","","","","","","","","",""
"2007-01-29T00:00:00","2007","0","Y","58466","110","NEW INSTITUTION","Institution established. Original name: Millennium Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","GEARY","61","2007-01-16T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-16T00:00:00","2007","0","0","0","0","0","11","KANSAS CITY","","0","NM","C","Commercial","0","0","DIF","0","KS","0","FDIC","200700591_110_452416__","DIF","0","","Millennium Bank","0","0","39.021983","-96.829481","P.O. BOX 89","JUNCTION CITY","KS","KANSAS","66441","0089","1","1","0","0","COMMERCIAL BANK","10","FI","N","203 SOUTH WASHINGTON STREET","JUNCTION CITY","2007-01-24T00:00:00","2007","KS","66441","3558","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","KANSAS","20","200700591","","0","0","0","0","0","452416","0","0","","","","","","","","","",""
"2007-02-20T00:00:00","2007","0","Y","58443","110","NEW INSTITUTION","Institution established. Original name: First Security Bank of Nevada ().","STATE","0","0","0","0","NM","0","C","Commercial","21","CLARK","3","2007-01-30T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-30T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","21","3","DIF","10","NV","32","FDIC","200700797_110_451798__","DIF","0","","First Security Bank of Nevada","0","0","36.191329","-115.242343","9130 WEST RUSSELL ROAD, SUITE 300","LAS VEGAS","NV","NEVADA","89148","1229","0","1","0","0","COMMERCIAL BANK","10","FI","N","1725 N. RAINBOW BOULEVARD","LAS VEGAS","2007-02-01T00:00:00","2007","NV","89108","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEVADA","32","200700797","","0","0","0","0","0","451798","0","0","58443","STATE","CLARK","First Security Bank of Nevada","COMMERCIAL BANK","1725 N. RAINBOW BOULEVARD","LAS VEGAS","89108","0000",""
"2007-06-20T00:00:00","2007","0","Y","58429","110","NEW INSTITUTION","Institution established. Original name: Wheatland Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","WILL","197","2007-02-05T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-05T00:00:00","2007","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","21","197","DIF","10","IL","17","FDIC","200700829_110_451492__","DIF","0","","Wheatland Bank","0","0","41.70712","-88.156379","2244 95TH STREET","NAPERVILLE","IL","ILLINOIS","60564","","0","1","0","0","COMMERCIAL BANK","10","FI","N","2244 95TH STREET","NAPERVILLE","2007-02-05T00:00:00","2007","IL","60564","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200700829","","0","0","0","0","0","451492","0","0","58429","STATE","WILL","Wheatland Bank","COMMERCIAL BANK","2244 95TH STREET","NAPERVILLE","60564","0000",""
"2007-03-25T00:00:00","2007","0","Y","58483","110","NEW INSTITUTION","Institution established. Original name: Pegasus Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","DALLAS","113","2007-01-24T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-24T00:00:00","2007","0","0","0","0","0","13","DALLAS","","0","NM","C","Commercial","0","0","DIF","0","TX","0","FDIC","200700840_110_453843__","DIF","0","","Pegasus Bank","0","0","32.827763","-96.833376","4515  W. MOCKINGBIRD LANE","DALLAS","TX","TEXAS","75209","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","5950 CEDAR SPRINGS ROAD","DALLAS","2007-02-05T00:00:00","2007","TX","75235","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200700840","","0","0","0","0","0","453843","0","0","","","","","","","","","",""
"2009-06-18T00:00:00","2009","0","Y","58412","110","NEW INSTITUTION","Institution established. Original name: Colonial American Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MONTGOMERY","91","2007-02-09T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-09T00:00:00","2007","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","21","91","DIF","10","PA","42","FDIC","200700935_110_451135__","DIF","0","","Colonial American Bank","0","0","40.064894","-75.306796","740 BROAD STREET","SHREWSBURY","NJ","NEW JERSEY","07702","","0","1","0","0","COMMERCIAL BANK","10","FI","N","300 CONSHOHOCKEN STATE ROAD STE 160","WEST CONSHOHOCKEN","2007-02-09T00:00:00","2007","PA","19428","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200700935","","0","0","0","0","0","451135","0","0","58412","STATE","MONTGOMERY","Colonial American Bank","COMMERCIAL BANK","300 CONSHOHOCKEN STATE ROAD STE 160","WEST CONSHOHOCKEN","19428","0000",""
"2007-02-15T00:00:00","2007","0","Y","58212","110","NEW INSTITUTION","Institution established. Original name: Security First Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","FRESNO","19","2007-02-12T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-12T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","DIF","0","CA","0","FDIC","200700942_110_442278__","DIF","0","","Security First Bank","0","0","36.785405","-119.790352","663 W NEES AVENUE","FRESNO","CA","CALIFORNIA","93711","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","3720 N. BLACKSTONE AVENUE","FRESNO","2007-02-12T00:00:00","2007","CA","93650","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200700942","","0","0","0","0","0","442278","0","0","","","","","","","","","",""
"2007-12-02T00:00:00","2007","0","Y","58511","110","NEW INSTITUTION","Institution established. Original name: Platinum Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","WASHINGTON","163","2007-02-12T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-12T00:00:00","2007","0","0","0","0","0","11","KANSAS CITY","","0","NM","C","Commercial","21","163","DIF","10","MN","27","FDIC","200700962_110_455065__","DIF","0","","Platinum Bank","0","0","44.953326","-92.956868","7667 10TH STREET NORTH","OAKDALE","MN","MINNESOTA","55128","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","409 HAYWARD AVENUE NORTH","OAKDALE","2007-02-12T00:00:00","2007","MN","55128","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MINNESOTA","27","200700962","","0","0","0","0","0","455065","0","0","58511","STATE","WASHINGTON","Platinum Bank","COMMERCIAL BANK","409 HAYWARD AVENUE NORTH","OAKDALE","55128","0000",""
"2007-07-10T00:00:00","2007","0","Y","58427","110","NEW INSTITUTION","Institution established. Original name: USAmeriBank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","PINELLAS","103","2007-02-12T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-12T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","103","DIF","10","FL","12","FDIC","200701005_110_451437__","DIF","0","","USAmeriBank","0","0","27.91648","-82.775859","4790 140TH AVENUE NORTH","CLEARWATER","FL","FLORIDA","33762","","0","1","0","0","COMMERCIAL BANK","10","FI","N","1125 EAST BAY DRIVE","LARGO","2007-02-13T00:00:00","2007","FL","33770","2556","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200701005","","0","0","0","0","0","451437","0","0","58427","STATE","PINELLAS","USAmeriBank","COMMERCIAL BANK","1125 EAST BAY DRIVE","LARGO","33770","2556",""
"2007-04-30T00:00:00","2007","0","Y","58510","110","NEW INSTITUTION","Institution established. Original name: Hancock Bank of Alabama ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MOBILE","97","2007-02-16T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-16T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","97","DIF","10","AL","1","FDIC","200701148_110_455049__","DIF","0","","Hancock Bank of Alabama","0","0","30.672912","-88.188868","6312 PICCADILLY SQUARE DRIVE","MOBILE","AL","ALABAMA","36609","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","6312 PICCADILLY SQUARE DRIVE","MOBILE","2007-02-16T00:00:00","2007","AL","36609","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ALABAMA","1","200701148","","0","0","0","0","0","455049","0","0","58510","STATE","MOBILE","Hancock Bank of Alabama","COMMERCIAL BANK","6312 PICCADILLY SQUARE DRIVE","MOBILE","36609","0000",""
"2007-08-19T00:00:00","2007","0","Y","58508","110","NEW INSTITUTION","Institution established. Original name: First FarmBank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","WELD","123","2007-02-12T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-12T00:00:00","2007","0","0","0","0","0","13","DALLAS","","0","NM","C","Commercial","21","123","DIF","10","CO","8","FDIC","200701158_110_454911__","DIF","0","","First FarmBank","0","0","40.402482","-104.678753","2939 65TH AVENUE","GREELEY","CO","COLORADO","80634","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","127 22ND STREET","GREELEY","2007-02-16T00:00:00","2007","CO","80631","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","COLORADO","8","200701158","","0","0","0","0","0","454911","0","0","58508","STATE","WELD","First FarmBank","COMMERCIAL BANK","127 22ND STREET","GREELEY","80631","0000",""
"2007-05-13T00:00:00","2007","0","Y","58455","110","NEW INSTITUTION","Institution established. Original name: The PrivateBank, N.A. ().","OCC","0","0","0","0","N","0","C","Commercial","3","MILWAUKEE","79","2007-01-02T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-02T00:00:00","2007","0","0","0","0","0","9","CHICAGO","","0","N","C","Commercial","0","0","DIF","0","WI","0","OCC","200701196_110_452185__","DIF","0","","The PrivateBank, N.A.","0","0","43.039758","-87.909241","743 NORTH WATER STREET","MILWAUKEE","WI","WISCONSIN","53202","4101","1","1","0","0","COMMERCIAL BANK","10","FI","N","743 NORTH WATER STREET","MILWAUKEE","2007-02-20T00:00:00","2007","WI","53202","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","WISCONSIN","55","200701196","","0","0","0","0","0","452185","0","0","","","","","","","","","",""
"2007-04-30T00:00:00","2007","0","Y","58432","110","NEW INSTITUTION","Institution established. Original name: Carolina Alliance Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","SPARTANBURG","83","2007-01-08T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-08T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","DIF","0","SC","0","FDIC","200701200_110_451635__","DIF","0","","Carolina Alliance Bank","0","0","34.945876","-81.836058","200 SOUTH CHURCH STREET","SPARTANBURG","SC","SOUTH CAROLINA","29306","3215","1","1","0","0","COMMERCIAL BANK","10","FI","N","200 CHURCH STREET","SPARTANBURG","2007-02-20T00:00:00","2007","SC","29306","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","SOUTH CAROLINA","45","200701200","","0","0","0","0","0","451635","0","0","","","","","","","","","",""
"2018-09-30T00:00:00","2018","0","Y","58378","110","NEW INSTITUTION","Institution established. Original name: Icon Bank of Texas, National Association ().","OCC","0","0","0","0","N","0","C","Commercial","3","HARRIS","201","2007-02-15T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-15T00:00:00","2007","0","0","0","0","0","13","DALLAS","","0","N","C","Commercial","0","0","DIF","0","TX","0","OCC","200701207_110_448957__","DIF","0","","Icon Bank of Texas, National Association","0","0","29.93213","-95.5399","7908 NORTH SAM HOUSTON PARKWAY WEST","HOUSTON","TX","TEXAS","77064","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","7908 NORTH SAM HOUSTON PARKWAY WEST","HOUSTON","2007-02-20T00:00:00","2007","TX","77064","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200701207","","0","0","0","0","0","448957","0","0","","","","","","","","","",""
"2008-05-11T00:00:00","2008","0","Y","58486","110","NEW INSTITUTION","Institution established. Original name: FineMark National Bank & Trust ().","OCC","0","0","0","0","N","0","C","Commercial","3","LEE","71","2007-02-16T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-16T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","N","C","Commercial","3","71","DIF","10","FL","12","OCC","200701231_110_453865__","DIF","0","","FineMark National Bank & Trust","0","0","26.552026","-81.871481","12681 Creekside Ln","Fort Myers","FL","FLORIDA","33919","3359","0","1","0","0","COMMERCIAL BANK","10","FI","N","12995 S CLEVELAND AVE, STE 145","FORT MYERS","2007-02-20T00:00:00","2007","FL","33907","3887","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200701231","","0","0","0","0","0","453865","0","0","58486","OCC","LEE","FineMark National Bank & Trust","COMMERCIAL BANK","12995 S CLEVELAND AVE, STE 145","FORT MYERS","33907","3887",""
"2007-04-30T00:00:00","2007","0","Y","58420","110","NEW INSTITUTION","Institution established. Original name: Atlantic Bank & Trust ().","OTS","0","0","0","0","SB","0","S","Savings","33","CHARLESTON","19","2007-02-20T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-20T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","SB","S","Savings","0","0","DIF","0","SC","0","OTS","200701323_110_451398__","DIF","0","","Atlantic Bank & Trust","0","0","32.777922","-79.926877","152 EAST BAY STREET","CHARLESTON","SC","SOUTH CAROLINA","29401","2119","1","1","0","0","STOCK SAVINGS BANK","115","FI","N","152 EAST BAY STREET","CHARLESTON","2007-02-22T00:00:00","2007","SC","29402","0000","OTS","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","SOUTH CAROLINA","45","200701323","","0","0","0","0","0","451398","0","0","","","","","","","","","",""
